timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,total_packets,total_bytes,avg_packet_size,min_packet_size,max_packet_size,packets_per_second,bytes_per_second,syn_count,ack_count,fin_count,rst_count,psh_count,unique_src_ports,unique_dst_ports,inter_arrival_mean,inter_arrival_std,inter_arrival_cv,inter_arrival_min,inter_arrival_max,burst_count,burst_duration_avg,fwd_packet_count,bwd_packet_count,fwd_bwd_packet_ratio,fwd_bwd_bytes_ratio,fwd_avg_packet_size,bwd_avg_packet_size,reply_rate,syn_ack_ratio,completed_sessions,incomplete_ratio,avg_session_duration,payload_size_entropy,src_port_entropy,icmp_type_entropy,pkt_size_std,pkt_size_variance,small_pkt_ratio,large_pkt_ratio,top_dst_port,top_dst_port_ratio,dst_port_std,well_known_port_ratio,ephemeral_port_ratio,sequential_port_score,is_broadcast_dst,flows_per_window,device_total_flows,device_avg_pkt_rate,device_pkt_rate_deviation,device_avg_byte_rate,device_byte_rate_deviation,device_unique_dst_ips,device_unique_dst_ports,device_new_dst_ratio,device_protocol_dist_tcp,device_protocol_dist_udp,device_protocol_dist_icmp,device_avg_payload_size,device_payload_size_deviation,is_registered_iot,is_gateway,device_age_seconds,is_baseline_mature,network_active_flows,network_total_pps,network_total_bps,network_unique_src_ips,network_unique_dst_ips,network_avg_flow_duration,network_entropy_src_ip,network_entropy_dst_port,active_snort_alerts,distinct_alert_types,broadcast_ratio,multicast_ratio,arp_broadcast_ratio,arp_reply_rate,arp_request_rate,arp_reply_request_ratio,arp_gratuitous_count,arp_unsolicited_count,mac_ip_binding_changes,ip_mac_binding_changes,label,attack_type,snort_sid
2026-06-21T09:31:16.423676,10.0.0.4,10.0.0.3,80,1610,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,6836,0.0,0.0,0.0,0.0,0.0,0,0.0,1,12848,0.0001,0.0001,58.0,54.0,1.846,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1610,1.0,21000.1881,0.0,0.183,0.9972,0,54,1736,1000.3389,-0.0966,58077.1195,-0.252,3,45,1.0,0.9579,0.0,0.0386,58.0561,-0.375,0,0,475.8,1,60,4883.0,1215861.8,5,5,0.2188,1.4056,5.2523,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:16.424127,10.0.0.4,10.0.0.3,80,1611,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,6836,0.0,0.0,0.0,0.0,0.0,0,0.0,1,12848,0.0001,0.0001,58.0,54.0,1.846,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1611,1.0,21000.1881,0.0,0.183,0.9972,0,54,1737,1000.305,-0.0966,58069.4075,-0.2519,3,46,1.0,0.958,0.0,0.0386,58.0505,-0.3749,0,0,475.82,1,60,4883.0,1215861.8,5,5,0.2188,1.4056,5.2523,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:16.424404,10.0.0.4,10.0.0.3,80,1612,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,6836,0.0,0.0,0.0,0.0,0.0,0,0.0,1,12848,0.0001,0.0001,58.0,54.0,1.846,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1612,1.0,21000.1881,0.0,0.183,0.9972,0,54,1738,1000.2745,-0.0966,58062.4668,-0.2518,3,47,1.0,0.958,0.0,0.0386,58.0454,-0.3748,0,0,475.83,1,60,4883.0,1215861.8,5,5,0.2188,1.4056,5.2523,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:16.424590,10.0.0.4,10.0.0.3,80,1613,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,6836,0.0,0.0,0.0,0.0,0.0,0,0.0,1,12848,0.0001,0.0001,58.0,54.0,1.846,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1613,1.0,21000.1881,0.0,0.183,0.9972,0,54,1739,1000.2471,-0.0965,58056.2201,-0.2517,3,48,1.0,0.958,0.0,0.0385,58.0409,-0.3747,0,0,475.85,1,60,4883.0,1215861.8,5,5,0.2188,1.4056,5.2523,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:16.424772,10.0.0.4,10.0.0.3,80,1614,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,6836,0.0,0.0,0.0,0.0,0.0,0,0.0,1,12848,0.0001,0.0001,58.0,54.0,1.846,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1614,1.0,21000.1881,0.0,0.183,0.9972,0,54,1740,1000.2224,-0.0965,58050.5981,-0.2517,3,49,1.0,0.958,0.0,0.0385,58.0368,-0.3745,0,0,475.86,1,60,4883.0,1215861.8,5,5,0.2188,1.4056,5.2523,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:16.425471,10.0.0.4,10.0.0.3,80,1615,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,6836,0.0,0.0,0.0,0.0,0.0,0,0.0,1,12848,0.0001,0.0001,58.0,54.0,1.846,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1615,1.0,21000.1881,0.0,0.183,0.9972,0,54,1741,1000.2001,-0.0965,58045.5383,-0.2516,3,50,1.0,0.9581,0.0,0.0385,58.0331,-0.3744,0,0,475.88,1,60,4883.0,1215861.8,5,5,0.2188,1.4056,5.2523,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:16.426480,10.0.0.4,10.0.0.3,80,1616,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,6836,0.0,0.0,0.0,0.0,0.0,0,0.0,1,12848,0.0001,0.0001,58.0,54.0,1.846,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1616,1.0,21000.1881,0.0,0.183,0.9972,0,54,1742,1000.1801,-0.0964,58040.9844,-0.2515,3,51,1.0,0.9581,0.0,0.0385,58.0298,-0.3743,0,0,475.89,1,60,4883.0,1215861.8,5,5,0.2188,1.4056,5.2523,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:16.426819,10.0.0.4,10.0.0.3,80,0,TCP,3.3792,6910,400780,58.0,58,58,2044.883,118603.2165,6910,6910,0,0,0,1,6836,0.00169,0.002518,1.4904,9e-05,0.029269,56,0.1044,6910,12848,0.5378,0.5777,58.0,54.0,1.846,0.9999,0,0.5,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,21000.1881,0.0,0.183,0.9972,0,54,1743,1000.1621,1.3966,58036.886,0.1924,3,52,1.0,0.9581,0.0,0.0384,58.0268,-0.3742,0,0,475.95,1,60,4883.0,1215861.8,5,5,0.2188,1.4056,5.2523,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:19.207445,10.0.0.4,10.0.0.1,0,0,ARP,0.001,1,42,42.0,42,42,1000.0,42000.0,0,0,0,0,0,0,6836,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.5,0.9767,42.0,42.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,21000.1881,0.0,0.183,0.9972,0,54,1744,1104.6342,-0.0972,64093.5191,-0.3688,3,53,1.0,0.9581,0.0,0.0384,58.0241,-0.7707,0,0,475.96,1,60,4883.0,1215861.8,5,5,0.2188,1.4056,5.2523,0,0,0.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,0,normal,none
2026-06-21T09:31:19.226037,10.0.0.1,10.0.0.4,0,0,ARP,0.001,1,42,42.0,42,42,1000.0,42000.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.5,0.9767,42.0,42.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,149,1295.3652,-0.4172,478823.55,-0.4827,1,1,1.0,0.5769,0.0,0.2692,642.1681,-0.5618,0,0,475.9,1,60,4883.0,1215861.8,5,5,0.2188,1.4056,5.2523,0,0,0.0,0.0,0.0,1000.0,0.0,1.0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.790142,10.0.0.3,10.0.0.4,0,80,TCP,5.0233,18491,998514,54.0,54,54,3681.0121,198774.655,9249,0,0,9242,0,9058,1,0.00251,0.003439,1.3699,8.4e-05,0.045605,59,0.0942,18491,9908,1.8661,1.7376,54.0,58.0,0.5358,9249.0,0,0.5,0.0,0.0,13.1312,0.0,0.0,0,1.0,0.0,80,1.0,0.0,1.0,0.0,0.0,0,3,116,1370.579,2.9633,110295.8997,0.9346,0,0,0.0,0.0085,0.0,0.6752,79.0097,-0.9971,0,0,481.12,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,SYN Flood,none
2026-06-21T09:31:20.790482,10.0.0.4,10.0.0.3,80,4010,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4010,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1745,1094.1708,-0.0972,61884.1671,-0.2515,0,0,0.0,0.9576,0.0,0.0384,56.4217,-0.3736,0,0,481.14,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.790786,10.0.0.4,10.0.0.3,80,4011,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4011,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1746,1084.7537,-0.0971,61495.7504,-0.2514,1,1,1.0,0.9576,0.0,0.0384,56.5795,-0.3735,0,0,481.16,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.790976,10.0.0.4,10.0.0.3,80,4012,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4012,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1747,1076.2783,-0.0971,61146.1754,-0.2513,1,2,1.0,0.9576,0.0,0.0384,56.7216,-0.3734,0,0,481.2,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.791158,10.0.0.4,10.0.0.3,80,4013,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4013,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1748,1068.6505,-0.0971,60831.5579,-0.2512,1,3,1.0,0.9577,0.0,0.0383,56.8494,-0.3733,0,0,481.22,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.791598,10.0.0.4,10.0.0.3,80,4014,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4014,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1749,1061.7854,-0.0971,60548.4021,-0.2512,1,4,1.0,0.9577,0.0,0.0383,56.9645,-0.3732,0,0,481.24,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.791778,10.0.0.4,10.0.0.3,80,4015,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4015,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1750,1055.6069,-0.097,60293.5619,-0.2511,1,5,1.0,0.9577,0.0,0.0383,57.068,-0.373,0,0,481.27,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.791959,10.0.0.4,10.0.0.3,80,4016,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4016,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1751,1050.0462,-0.097,60064.2057,-0.251,1,6,1.0,0.9577,0.0,0.0383,57.1612,-0.3729,0,0,481.29,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.792395,10.0.0.4,10.0.0.3,80,4017,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4017,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1752,1045.0416,-0.097,59857.7851,-0.2509,1,7,1.0,0.9578,0.0,0.0382,57.2451,-0.3728,0,0,481.31,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.793391,10.0.0.4,10.0.0.3,80,4018,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4018,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1753,1040.5374,-0.0969,59672.0066,-0.2508,1,8,1.0,0.9578,0.0,0.0382,57.3206,-0.3727,0,0,481.33,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.793592,10.0.0.4,10.0.0.3,80,4019,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4019,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1754,1036.4837,-0.0969,59504.8059,-0.2508,1,9,1.0,0.9578,0.0,0.0382,57.3885,-0.3726,0,0,481.36,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.793785,10.0.0.4,10.0.0.3,80,4020,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4020,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1755,1032.8353,-0.0969,59354.3253,-0.2507,1,10,1.0,0.9578,0.0,0.0382,57.4497,-0.3724,0,0,481.38,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.794241,10.0.0.4,10.0.0.3,80,4021,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4021,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1756,1029.5518,-0.0969,59218.8928,-0.2506,1,11,1.0,0.9579,0.0,0.0382,57.5047,-0.3723,0,0,481.4,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.794424,10.0.0.4,10.0.0.3,80,4022,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4022,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1757,1026.5966,-0.0968,59097.0035,-0.2505,1,12,1.0,0.9579,0.0,0.0381,57.5542,-0.3722,0,0,481.42,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.794634,10.0.0.4,10.0.0.3,80,4023,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4023,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1758,1023.9369,-0.0968,58987.3032,-0.2505,1,13,1.0,0.9579,0.0,0.0381,57.5988,-0.3721,0,0,481.44,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.795101,10.0.0.4,10.0.0.3,80,4024,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4024,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1759,1021.5433,-0.0968,58888.5729,-0.2504,1,14,1.0,0.9579,0.0,0.0381,57.6389,-0.372,0,0,481.46,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.795408,10.0.0.4,10.0.0.3,80,4025,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4025,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1760,1019.3889,-0.0967,58799.7156,-0.2503,1,15,1.0,0.958,0.0,0.0381,57.675,-0.3718,0,0,481.48,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.795590,10.0.0.4,10.0.0.3,80,4026,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4026,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1761,1017.45,-0.0967,58719.744,-0.2502,1,16,1.0,0.958,0.0,0.038,57.7075,-0.3717,0,0,481.5,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.795779,10.0.0.4,10.0.0.3,80,4027,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4027,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1762,1015.705,-0.0967,58647.7696,-0.2502,1,17,1.0,0.958,0.0,0.038,57.7368,-0.3716,0,0,481.53,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.796328,10.0.0.4,10.0.0.3,80,7975,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7975,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1763,1014.1345,-0.0967,58582.9927,-0.2501,1,18,1.0,0.958,0.0,0.038,57.7631,-0.3715,0,0,481.55,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.796672,10.0.0.4,10.0.0.3,80,7976,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7976,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1764,1012.7211,-0.0966,58524.6934,-0.25,1,19,1.0,0.958,0.0,0.038,57.7868,-0.3713,0,0,481.57,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.796956,10.0.0.4,10.0.0.3,80,7977,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7977,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1765,1011.449,-0.0966,58472.224,-0.2499,1,20,1.0,0.9581,0.0,0.038,57.8081,-0.3712,0,0,481.6,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.797353,10.0.0.4,10.0.0.3,80,7978,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7978,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1766,1010.3041,-0.0966,58425.0016,-0.2499,1,21,1.0,0.9581,0.0,0.0379,57.8273,-0.3711,0,0,481.62,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.797552,10.0.0.4,10.0.0.3,80,7979,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7979,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1767,1009.2737,-0.0966,58382.5015,-0.2498,1,22,1.0,0.9581,0.0,0.0379,57.8446,-0.371,0,0,481.64,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.798043,10.0.0.4,10.0.0.3,80,7980,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7980,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1768,1008.3463,-0.0965,58344.2513,-0.2497,1,23,1.0,0.9581,0.0,0.0379,57.8601,-0.3709,0,0,481.66,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.798299,10.0.0.4,10.0.0.3,80,7981,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7981,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1769,1007.5117,-0.0965,58309.8262,-0.2496,1,24,1.0,0.9582,0.0,0.0379,57.8741,-0.3708,0,0,481.68,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T09:31:20.799059,10.0.0.4,10.0.0.3,80,7982,TCP,0.001,1,58,58.0,58,58,1000.0,58000.0,1,1,0,0,0,1,9639,0.0,0.0,0.0,0.0,0.0,0,0.0,1,18491,0.0001,0.0001,58.0,54.0,1.8663,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7982,1.0,18494.5906,0.0039,0.2081,0.9937,0,53,1770,1006.7605,-0.0965,58278.8436,-0.2496,1,25,1.0,0.9582,0.0,0.0379,57.8867,-0.3706,0,0,481.7,1,60,6045.4,828598.8,5,5,0.2079,1.1959,5.5619,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
